"season","League","Date","Month","Home","Away","HomeGoals","AwayGoals","TotalGoals","odds1","oddsX","odds2","oddsOver2.5","oddsUnder2.5","hs","as","hst","ast"
"2021","F1",2019-08-24,8,"Angers","Metz",3,0,3,2.18,3.2,3.88,2.49,1.59,15,4,5,2
"2021","F1",2019-08-24,8,"Brest","Reims",1,0,1,2.71,3.13,2.93,2.46,1.6,8,10,4,2
"2021","F1",2019-08-24,8,"Dijon","Bordeaux",0,2,2,2.71,3.36,2.75,2.29,1.68,10,10,1,3
"2021","F1",2019-08-25,8,"Monaco","Nimes",2,2,4,1.63,4.23,5.47,1.86,2.04,16,14,6,4
"2021","F1",2019-08-25,8,"Strasbourg","Rennes",0,2,2,2.73,3.16,2.89,2.43,1.61,19,7,3,4
"2021","F1",2019-08-25,8,"Paris SG","Toulouse",4,0,4,1.12,10.69,22.86,1.23,4.45,21,3,11,0
"2021","F1",2019-08-27,8,"Montpellier","Lyon",1,0,1,3.7,3.6,2.08,1.93,1.98,19,14,5,4
"2021","F1",2019-08-28,8,"Lille","St Etienne",3,0,3,2.27,3.48,3.3,2.02,1.88,16,9,7,4
"2021","F1",2019-08-28,8,"Nice","Marseille",1,2,3,3.1,3.26,2.5,2.15,1.75,12,12,3,5
"2021","F1",2019-08-30,8,"Metz","Paris SG",0,2,2,7.62,4.81,1.44,1.82,2.09,7,10,2,4
"2021","F1",2019-08-31,8,"Lyon","Bordeaux",1,1,2,1.39,5.08,8.61,1.62,2.42,10,18,3,6
"2021","F1",2019-08-31,8,"Angers","Dijon",2,0,2,1.71,3.93,5.18,2.18,1.75,12,5,3,2
"2021","F1",2019-08-31,8,"Nantes","Montpellier",1,0,1,2.29,3.07,3.73,2.48,1.59,14,8,7,1
"2021","F1",2019-08-31,8,"Nimes","Brest",3,0,3,2.11,3.41,3.82,1.92,1.98,21,7,8,3
"2021","F1",2019-08-31,8,"Toulouse","Amiens",2,0,2,2.17,3.22,3.87,2.46,1.6,13,10,4,1
"2021","F1",2019-09-01,9,"Reims","Lille",2,0,2,2.95,3.01,2.79,2.8,1.48,12,11,5,3
"2021","F1",2019-09-01,9,"Rennes","Nice",1,2,3,1.72,3.59,5.81,2.39,1.63,11,11,3,7
"2021","F1",2019-09-01,9,"Strasbourg","Monaco",2,2,4,2.7,3.25,2.85,2.25,1.7,14,16,5,6
"2021","F1",2019-09-01,9,"Marseille","St Etienne",1,0,1,2.01,3.57,4.01,1.95,1.95,9,12,2,3
"2021","F1",2019-09-13,9,"Lille","Angers",2,1,3,1.99,3.33,4.47,2.24,1.71,13,8,4,4
"2021","F1",2019-09-13,9,"Amiens","Lyon",2,2,4,5.18,3.77,1.75,1.97,1.93,11,12,2,6
"2021","F1",2019-09-14,9,"Paris SG","Strasbourg",1,0,1,1.21,7.54,13.41,1.46,2.86,16,6,7,3
"2021","F1",2019-09-14,9,"Bordeaux","Metz",2,0,2,1.83,3.56,4.88,2.56,1.56,15,15,6,3
"2021","F1",2019-09-14,9,"Brest","Rennes",0,0,0,3.3,3.2,2.41,2.15,1.77,10,9,2,2
"2021","F1",2019-09-14,9,"Dijon","Nimes",0,0,0,2.76,3.44,2.65,1.96,1.94,16,7,2,3
"2021","F1",2019-09-14,9,"Montpellier","Nice",2,1,3,1.93,3.35,4.73,2.51,1.58,17,13,8,5
"2021","F1",2019-09-15,9,"Nantes","Reims",1,0,1,2.2,2.98,4.18,2.78,1.49,8,9,4,1
"2021","F1",2019-09-15,9,"St Etienne","Toulouse",2,2,4,1.67,4.14,5.22,1.92,1.98,14,10,4,7
"2021","F1",2019-09-15,9,"Monaco","Marseille",3,4,7,2.41,3.69,2.91,1.91,1.99,12,13,8,6
"2021","F1",2019-09-20,9,"Strasbourg","Nantes",2,1,3,2.6,3.08,3.13,2.63,1.53,17,10,5,3
"2021","F1",2019-09-21,9,"Marseille","Montpellier",1,1,2,2.02,3.29,4.37,2.23,1.71,24,3,5,2
"2021","F1",2019-09-21,9,"Bordeaux","Brest",2,2,4,1.76,3.55,5.5,2.22,1.72,18,13,5,3
"2021","F1",2019-09-21,9,"Metz","Amiens",1,2,3,2.09,3.14,4.32,2.75,1.49,13,9,4,5
"2021","F1",2019-09-21,9,"Nice","Dijon",2,1,3,1.77,3.72,5.08,2.12,1.79,16,13,6,7
"2021","F1",2019-09-21,9,"Nimes","Toulouse",1,0,1,2.06,3.52,3.85,1.97,1.93,19,9,4,2
"2021","F1",2019-09-21,9,"Reims","Monaco",0,0,0,2.69,3.24,2.86,2.28,1.69,16,12,4,4
"2021","F1",2019-09-22,9,"Rennes","Lille",1,1,2,2.6,3.1,3.11,2.41,1.62,11,15,3,6
"2021","F1",2019-09-22,9,"Angers","St Etienne",4,1,5,2.2,3.29,3.7,2.08,1.82,14,6,5,2
"2021","F1",2019-09-22,9,"Lyon","Paris SG",0,1,1,3.88,4.18,1.88,1.45,2.91,12,21,0,7
"2021","F1",2019-09-24,9,"Dijon","Marseille",0,0,0,3.75,3.49,2.1,2.06,1.85,18,9,6,2
"2021","F1",2019-09-24,9,"Monaco","Nice",3,1,4,2.01,3.59,3.96,1.87,2.03,17,10,5,3
"2021","F1",2019-09-25,9,"Amiens","Bordeaux",1,3,4,2.58,3.06,3.17,2.78,1.48,11,15,3,6
"2021","F1",2019-09-25,9,"Brest","Lyon",2,2,4,4.72,4.05,1.75,1.82,2.08,13,11,5,5
"2021","F1",2019-09-25,9,"Lille","Strasbourg",2,0,2,1.83,3.56,4.95,2.27,1.69,12,5,5,1
"2021","F1",2019-09-25,9,"Montpellier","Nimes",1,0,1,1.93,3.67,4.2,2.09,1.81,12,15,4,3
"2021","F1",2019-09-25,9,"Nantes","Rennes",1,0,1,2.33,3.18,3.5,2.47,1.6,8,6,2,2
"2021","F1",2019-09-25,9,"St Etienne","Metz",0,1,1,1.81,3.7,4.83,2.06,1.84,15,12,3,1
"2021","F1",2019-09-25,9,"Toulouse","Angers",0,2,2,2.76,3.22,2.8,2.16,1.76,6,22,1,6
"2021","F1",2019-09-25,9,"Paris SG","Reims",0,2,2,1.17,8.19,17.64,1.37,3.3,12,13,3,2
"2021","F1",2019-09-28,9,"Lyon","Nantes",0,1,1,1.57,4.12,6.48,1.93,1.97,14,11,7,2
"2021","F1",2019-09-28,9,"Bordeaux","Paris SG",0,1,1,5.86,4.83,1.53,1.64,2.36,4,21,1,7
"2021","F1",2019-09-28,9,"Angers","Amiens",1,1,2,1.72,3.52,6,2.34,1.65,23,8,6,4
"2021","F1",2019-09-28,9,"Metz","Toulouse",2,2,4,2.13,3.32,3.87,2.24,1.71,13,15,3,6
"2021","F1",2019-09-28,9,"Monaco","Brest",4,1,5,1.52,4.49,6.67,1.67,2.31,21,5,13,1
"2021","F1",2019-09-28,9,"Nice","Lille",1,1,2,3.01,3.2,2.59,2.12,1.79,12,11,5,6
"2021","F1",2019-09-28,9,"Reims","Dijon",1,2,3,1.79,3.47,5.48,2.37,1.64,18,11,2,4
"2021","F1",2019-09-29,9,"Strasbourg","Montpellier",1,0,1,2.5,3.09,3.27,2.49,1.59,8,11,3,3
"2021","F1",2019-09-29,9,"Nimes","St Etienne",0,1,1,2.37,3.43,3.17,1.88,2.01,22,6,8,4
"2021","F1",2019-09-29,9,"Marseille","Rennes",1,1,2,2.02,3.53,4,2.16,1.76,17,12,5,2
"2021","F1",2019-10-04,10,"Amiens","Marseille",3,1,4,3.3,3.32,2.35,2.36,1.65,11,13,5,4
"2021","F1",2019-10-05,10,"Paris SG","Angers",4,0,4,1.2,7.6,14.19,1.38,3.25,15,10,8,2
"2021","F1",2019-10-05,10,"Brest","Metz",2,0,2,2.51,3.31,3.04,2.26,1.69,7,12,3,4
"2021","F1",2019-10-05,10,"Dijon","Strasbourg",1,0,1,2.79,3.05,2.92,2.39,1.63,8,15,3,2
"2021","F1",2019-10-05,10,"Montpellier","Monaco",3,1,4,2.96,3.32,2.56,1.94,1.96,17,14,10,4
"2021","F1",2019-10-05,10,"Nantes","Nice",1,0,1,2.01,3.48,4.11,2.28,1.69,14,6,5,2
"2021","F1",2019-10-05,10,"Toulouse","Bordeaux",1,3,4,2.63,3.1,3.06,2.23,1.71,15,10,4,4
"2021","F1",2019-10-06,10,"Lille","Nimes",2,2,4,1.64,4.01,5.75,1.81,2.1,18,14,7,4
"2021","F1",2019-10-06,10,"Rennes","Reims",0,1,1,2.21,3.19,3.78,2.51,1.58,18,13,3,7
"2021","F1",2019-10-06,10,"St Etienne","Lyon",1,0,1,3.51,3.71,2.11,1.57,2.52,6,6,4,2
"2021","F1",2019-10-18,10,"Nice","Paris SG",1,4,5,7.95,4.65,1.44,1.73,2.2,10,24,2,10
"2021","F1",2019-10-19,10,"Lyon","Dijon",0,0,0,1.36,5.56,8.4,1.54,2.6,24,6,10,1
"2021","F1",2019-10-19,10,"Angers","Brest",0,1,1,1.64,3.76,6.36,2.08,1.82,29,6,6,1
"2021","F1",2019-10-19,10,"Metz","Nantes",1,0,1,2.76,3.11,2.9,2.71,1.51,10,9,2,2
"2021","F1",2019-10-19,10,"Nimes","Amiens",1,1,2,2.04,3.44,4.02,2.09,1.81,11,13,3,5
"2021","F1",2019-10-19,10,"Reims","Montpellier",1,0,1,2.23,2.96,4.11,2.77,1.49,12,9,5,0
"2021","F1",2019-10-19,10,"Toulouse","Lille",2,1,3,3.51,3.37,2.23,2.08,1.83,17,9,6,2
"2021","F1",2019-10-20,10,"Bordeaux","St Etienne",0,1,1,2.31,3.34,3.37,2.31,1.67,12,6,6,3
"2021","F1",2019-10-20,10,"Monaco","Rennes",3,2,5,1.81,3.89,4.5,1.93,1.97,14,10,5,3
"2021","F1",2019-10-20,10,"Marseille","Strasbourg",2,0,2,1.84,3.46,5.05,2.16,1.76,11,10,6,2
"2021","F1",2019-10-25,10,"Nantes","Monaco",0,1,1,2.97,3.23,2.61,2.11,1.79,15,7,4,2
"2021","F1",2019-10-26,10,"Lille","Bordeaux",3,0,3,1.78,3.79,4.87,2.09,1.81,11,5,3,1
"2021","F1",2019-10-26,10,"Brest","Dijon",2,0,2,2.45,3.19,3.25,2.29,1.68,15,14,7,5
"2021","F1",2019-10-26,10,"Lyon","Metz",2,0,2,1.43,4.66,8.18,1.81,2.1,18,16,7,3
"2021","F1",2019-10-26,10,"Montpellier","Angers",0,0,0,2.32,3.15,3.55,2.46,1.6,14,13,3,6
"2021","F1",2019-10-26,10,"Reims","Nimes",0,0,0,1.87,3.43,4.94,2.3,1.67,10,7,3,1
"2021","F1",2019-10-26,10,"Strasbourg","Nice",1,0,1,1.98,3.29,4.6,2.26,1.7,20,9,6,5
"2021","F1",2019-10-27,10,"Rennes","Toulouse",3,2,5,2,3.28,4.47,2.24,1.71,14,15,6,5
"2021","F1",2019-10-27,10,"St Etienne","Amiens",2,2,4,1.88,3.53,4.65,2.1,1.81,15,11,1,5
"2021","F1",2019-10-27,10,"Paris SG","Marseille",4,0,4,1.24,6.74,12.72,1.41,3.1,11,5,7,1
"2021","F1",2019-11-01,11,"Dijon","Paris SG",2,1,3,13.5,7.41,1.2,1.4,3.1,10,20,6,4
"2021","F1",2019-11-02,11,"Marseille","Lille",2,1,3,2.3,3.29,3.43,2.14,1.78,11,6,1,2
"2021","F1",2019-11-02,11,"Amiens","Brest",1,0,1,1.76,3.91,4.81,2,1.9,6,14,2,3
"2021","F1",2019-11-02,11,"Angers","Strasbourg",1,0,1,2.07,3.11,4.45,2.47,1.59,9,8,5,3
"2021","F1",2019-11-02,11,"Metz","Montpellier",2,2,4,2.79,3.19,2.79,2.49,1.59,11,12,4,4
"2021","F1",2019-11-02,11,"Toulouse","Lyon",2,3,5,4.5,3.81,1.83,1.74,2.19,12,21,5,8
"2021","F1",2019-11-03,11,"Bordeaux","Nantes",2,0,2,2.37,3.07,3.54,2.89,1.45,10,9,7,2
"2021","F1",2019-11-03,11,"Nice","Reims",2,0,2,2.69,3.1,2.99,2.61,1.54,12,11,6,3
"2021","F1",2019-11-03,11,"St Etienne","Monaco",1,0,1,2.94,3.54,2.46,1.72,2.21,12,11,5,2
"2021","F1",2019-11-08,11,"Nice","Bordeaux",1,1,2,2.48,3.1,3.31,2.46,1.6,10,10,5,4
"2021","F1",2019-11-09,11,"Brest","Paris SG",1,2,3,10.63,7.2,1.24,1.44,2.91,17,18,4,8
"2021","F1",2019-11-09,11,"Lille","Metz",0,0,0,1.6,4.08,6.1,2.22,1.72,13,4,5,1
"2021","F1",2019-11-09,11,"Monaco","Dijon",1,0,1,1.42,4.92,7.88,1.56,2.55,18,15,7,3
"2021","F1",2019-11-09,11,"Reims","Angers",0,0,0,2.35,3.04,3.64,2.86,1.46,9,13,2,2
"2021","F1",2019-11-09,11,"Strasbourg","Nimes",4,1,5,1.93,3.36,4.75,2.28,1.68,20,10,10,4
"2021","F1",2019-11-10,11,"Rennes","Amiens",3,1,4,2.11,3.42,3.78,2.22,1.72,22,13,11,6
"2021","F1",2019-11-10,11,"Montpellier","Toulouse",3,0,3,1.79,3.6,5.15,2.14,1.78,8,6,3,2
"2021","F1",2019-11-10,11,"Nantes","St Etienne",2,3,5,2.12,3.22,4.06,2.51,1.58,9,11,6,4
"2021","F1",2019-11-10,11,"Marseille","Lyon",2,1,3,2.69,3.53,2.67,1.89,2,10,11,4,4
"2021","F1",2019-11-22,11,"Paris SG","Lille",2,0,2,1.28,6.17,10.94,1.47,2.84,11,13,4,8
"2021","F1",2019-11-23,11,"Lyon","Nice",2,1,3,1.47,4.48,7.61,1.72,2.22,9,17,4,7
"2021","F1",2019-11-23,11,"Amiens","Strasbourg",0,4,4,2.53,3.04,3.28,2.43,1.61,5,17,0,9
"2021","F1",2019-11-23,11,"Angers","Nimes",1,0,1,1.69,3.85,5.54,2.08,1.83,21,10,7,2
"2021","F1",2019-11-23,11,"Brest","Nantes",1,1,2,2.95,3.2,2.64,2.28,1.68,13,11,4,4
"2021","F1",2019-11-23,11,"Dijon","Rennes",2,1,3,2.89,3.36,2.59,2.16,1.76,16,11,6,4
"2021","F1",2019-11-23,11,"Metz","Reims",1,1,2,2.84,2.95,2.96,2.96,1.44,9,18,2,6
"2021","F1",2019-11-24,11,"Bordeaux","Monaco",2,1,3,3.44,3.63,2.16,1.88,2.01,17,11,6,3
"2021","F1",2019-11-24,11,"St Etienne","Montpellier",0,0,0,2.33,3.3,3.36,2.36,1.65,9,8,2,2
"2021","F1",2019-11-24,11,"Toulouse","Marseille",0,2,2,3.25,3.46,2.31,2.02,1.88,10,14,3,7
"2021","F1",2019-11-29,11,"Marseille","Brest",2,1,3,1.41,4.76,8.57,1.84,2.06,34,4,10,1
"2021","F1",2019-11-30,11,"Strasbourg","Lyon",1,2,3,2.8,3.29,2.72,2.02,1.88,9,8,2,4
"2021","F1",2019-11-30,11,"Lille","Dijon",1,0,1,1.49,4.32,7.71,1.95,1.95,19,8,5,0
"2021","F1",2019-11-30,11,"Montpellier","Amiens",4,2,6,1.79,3.55,5.2,2.36,1.65,20,6,10,2
"2021","F1",2019-11-30,11,"Nice","Angers",3,1,4,2.66,3.09,3.04,2.47,1.59,10,10,7,4
"2021","F1",2019-11-30,11,"Nimes","Metz",1,1,2,2.03,3.39,4.16,2.33,1.66,14,10,3,4
"2021","F1",2019-11-30,11,"Reims","Bordeaux",1,1,2,2.08,3.13,4.39,2.87,1.46,19,5,6,1
"2021","F1",2019-12-01,12,"Nantes","Toulouse",2,1,3,1.83,3.48,5.14,2.17,1.75,21,7,8,3
"2021","F1",2019-12-01,12,"Rennes","St Etienne",2,1,3,2,3.43,4.25,2.21,1.73,14,5,5,1
"2021","F1",2019-12-03,12,"Angers","Marseille",0,2,2,2.98,3.23,2.6,2.16,1.76,9,10,2,4
"2021","F1",2019-12-03,12,"Bordeaux","Nimes",6,0,6,1.93,3.46,4.56,2.31,1.67,12,7,8,1
"2021","F1",2019-12-03,12,"Brest","Strasbourg",5,0,5,3.51,3.25,2.29,2.34,1.65,11,9,8,3
"2021","F1",2019-12-03,12,"Lyon","Lille",0,1,1,2.03,3.56,3.94,1.95,1.95,11,8,3,2
"2021","F1",2019-12-04,12,"Dijon","Montpellier",2,2,4,3.12,3.09,2.59,2.61,1.54,18,18,2,6
"2021","F1",2019-12-04,12,"Metz","Rennes",0,1,1,3.1,3.1,2.6,2.64,1.53,20,12,4,2
"2021","F1",2019-12-04,12,"St Etienne","Nice",4,1,5,2.41,3.38,3.14,2.21,1.73,15,16,7,4
"2021","F1",2019-12-04,12,"Toulouse","Monaco",1,2,3,3.95,3.94,1.92,1.69,2.27,14,18,3,7
"2021","F1",2019-12-04,12,"Paris SG","Nantes",2,0,2,1.16,8.2,20.01,1.48,2.8,10,11,6,4
"2021","F1",2019-12-06,12,"Lille","Brest",1,0,1,1.37,5.1,9.15,1.79,2.12,16,6,10,0
"2021","F1",2019-12-06,12,"Nimes","Lyon",0,4,4,4.49,4.25,1.74,1.75,2.17,6,22,2,8
"2021","F1",2019-12-07,12,"Montpellier","Paris SG",1,3,4,6.63,4.7,1.49,1.65,2.35,6,14,1,5
"2021","F1",2019-12-07,12,"Monaco","Amiens",3,0,3,1.45,4.84,7.27,1.62,2.42,20,5,8,2
"2021","F1",2019-12-07,12,"Nice","Metz",4,1,5,1.79,3.58,5.18,2.09,1.82,14,18,5,3
"2021","F1",2019-12-07,12,"Rennes","Angers",2,1,3,2.15,3.17,4.02,2.34,1.65,8,12,3,1
"2021","F1",2019-12-07,12,"Strasbourg","Toulouse",4,2,6,1.69,4.09,5.11,1.96,1.94,18,14,7,9
"2021","F1",2019-12-08,12,"Reims","St Etienne",3,1,4,2.01,3.38,4.24,2.6,1.54,10,11,3,4
"2021","F1",2019-12-08,12,"Nantes","Dijon",1,0,1,1.8,3.88,4.58,2.18,1.75,17,5,6,1
"2021","F1",2019-12-08,12,"Marseille","Bordeaux",3,1,4,1.61,4.35,5.52,1.94,1.96,25,3,6,2
"2021","F1",2019-12-13,12,"Lille","Montpellier",2,1,3,1.76,3.73,5.16,2.23,1.71,14,10,9,4
"2021","F1",2019-12-14,12,"Metz","Marseille",1,1,2,4.66,3.89,1.79,2.18,1.75,6,16,3,5
"2021","F1",2019-12-14,12,"Amiens","Dijon",1,1,2,2.05,3.39,4.07,2.17,1.75,6,10,2,5
"2021","F1",2019-12-14,12,"Angers","Monaco",0,0,0,3.3,3.48,2.28,1.78,2.14,10,7,5,2
"2021","F1",2019-12-14,12,"Brest","Nice",0,0,0,2.73,3.35,2.74,1.94,1.96,16,15,4,7
"2021","F1",2019-12-14,12,"Nimes","Nantes",0,1,1,3.41,3.26,2.33,2.38,1.63,16,10,4,5
"2021","F1",2019-12-14,12,"Toulouse","Reims",0,1,1,3.29,3.26,2.39,2.34,1.65,9,10,5,4
"2021","F1",2019-12-15,12,"Bordeaux","Strasbourg",0,1,1,2.28,3.23,3.57,2.41,1.62,13,7,3,4
"2021","F1",2019-12-15,12,"Lyon","Rennes",0,1,1,1.7,3.9,5.35,1.89,2.01,10,12,3,6
"2021","F1",2019-12-15,12,"St Etienne","Paris SG",0,4,4,7.51,5.5,1.39,1.57,2.54,11,21,2,13
"2021","F1",2019-12-21,12,"Dijon","Metz",2,2,4,2.13,3.22,3.95,2.54,1.56,19,9,5,3
"2021","F1",2019-12-21,12,"Marseille","Nimes",3,1,4,1.29,6.01,10.65,1.64,2.37,19,12,9,5
"2021","F1",2019-12-21,12,"Monaco","Lille",5,1,6,2.14,3.66,3.41,1.88,2.02,15,9,6,4
"2021","F1",2019-12-21,12,"Montpellier","Brest",4,0,4,1.58,3.91,6.84,2.09,1.81,17,17,6,4
"2021","F1",2019-12-21,12,"Nantes","Angers",1,2,3,2.16,3.11,4.01,2.64,1.53,9,13,1,7
"2021","F1",2019-12-21,12,"Nice","Toulouse",3,0,3,1.68,4.25,4.93,1.76,2.16,15,8,5,0
"2021","F1",2019-12-21,12,"Paris SG","Amiens",4,1,5,1.09,12.6,31.45,1.23,4.48,22,8,10,3
"2021","F1",2019-12-21,12,"Reims","Lyon",1,1,2,2.88,3.04,2.8,2.49,1.58,12,15,3,4
"2021","F1",2019-12-21,12,"Rennes","Bordeaux",1,0,1,2.04,3.32,4.17,2.36,1.64,12,13,5,2
"2021","F1",2019-12-21,12,"Strasbourg","St Etienne",2,1,3,2.1,3.28,3.95,2.26,1.69,5,6,3,1
"2021","F1",2020-01-10,1,"Rennes","Marseille",0,1,1,2.67,3.09,2.98,2.27,1.69,9,10,2,4
"2021","F1",2020-01-11,1,"Bordeaux","Lyon",1,2,3,3.31,3.33,2.32,2.21,1.73,5,22,2,6
"2021","F1",2020-01-11,1,"Amiens","Montpellier",1,2,3,3.65,3.24,2.22,2.52,1.57,7,11,3,4
"2021","F1",2020-01-11,1,"Angers","Nice",1,1,2,1.98,3.61,4.01,2.13,1.78,16,8,9,2
"2021","F1",2020-01-11,1,"Metz","Strasbourg",1,0,1,3.1,2.97,2.67,2.69,1.51,9,14,4,3
"2021","F1",2020-01-11,1,"Nimes","Reims",2,0,2,3.47,3.06,2.39,2.72,1.5,13,6,4,2
"2021","F1",2020-01-11,1,"Toulouse","Brest",2,5,7,2.28,3.42,3.31,1.93,1.97,12,15,5,9
"2021","F1",2020-01-12,1,"St Etienne","Nantes",0,2,2,2.63,3.07,3.06,2.64,1.53,10,11,1,4
"2021","F1",2020-01-12,1,"Dijon","Lille",1,0,1,4.28,3.48,1.96,2.24,1.71,15,12,7,6
"2021","F1",2020-01-12,1,"Paris SG","Monaco",3,3,6,1.22,7.5,10.8,1.23,4.39,13,16,6,6
"2021","F1",2020-01-15,1,"Amiens","Reims",1,1,2,2.85,2.97,2.89,2.9,1.45,6,6,3,1
"2021","F1",2020-01-15,1,"Nimes","Rennes",0,1,1,3.39,3.14,2.38,2.28,1.68,6,8,1,2
"2021","F1",2020-01-15,1,"Monaco","Paris SG",1,4,5,5.89,5.14,1.49,1.32,3.59,13,17,4,12
"2021","F1",2020-01-24,1,"Nice","Rennes",1,1,2,2.74,3.03,2.95,2.31,1.67,23,21,4,5
"2021","F1",2020-01-25,1,"Marseille","Angers",0,0,0,1.82,3.8,4.52,2.07,1.83,9,4,2,0
"2021","F1",2020-01-25,1,"Brest","Amiens",2,1,3,2.13,3.47,3.64,2.16,1.76,10,8,3,3
"2021","F1",2020-01-25,1,"Monaco","Strasbourg",1,3,4,1.62,4.17,5.62,1.7,2.25,12,11,3,7
"2021","F1",2020-01-25,1,"Montpellier","Dijon",2,1,3,1.67,3.81,5.76,2.19,1.74,16,6,5,2
"2021","F1",2020-01-25,1,"Reims","Metz",0,1,1,1.97,3.16,4.83,3.01,1.43,16,7,2,4
"2021","F1",2020-01-25,1,"St Etienne","Nimes",2,1,3,1.82,3.64,4.8,2.15,1.77,13,12,6,4
"2021","F1",2020-01-26,1,"Lyon","Toulouse",3,0,3,1.3,6.09,9.84,1.47,2.84,13,10,5,4
"2021","F1",2020-01-26,1,"Nantes","Bordeaux",0,1,1,1.9,3.4,4.73,2.68,1.52,7,11,0,2
"2021","F1",2020-01-26,1,"Lille","Paris SG",0,2,2,6.34,4.9,1.49,1.5,2.74,9,12,2,5
"2021","F1",2020-01-31,1,"Rennes","Nantes",3,2,5,2.04,3.17,4.42,2.6,1.54,13,8,9,5
"2021","F1",2020-02-01,2,"Paris SG","Montpellier",5,0,5,1.14,8.29,22.27,1.42,2.98,20,6,9,2
"2021","F1",2020-02-01,2,"Amiens","Toulouse",0,0,0,2.05,3.35,4.05,2.2,1.74,9,12,4,1
"2021","F1",2020-02-01,2,"Angers","Reims",1,4,5,2.19,2.99,4.13,3.13,1.4,15,12,4,4
"2021","F1",2020-02-01,2,"Dijon","Brest",3,0,3,2.09,3.56,3.64,2,1.9,12,19,5,4
"2021","F1",2020-02-01,2,"Nimes","Monaco",3,1,4,4.53,4.24,1.73,1.68,2.3,22,6,8,4
"2021","F1",2020-02-01,2,"Strasbourg","Lille",1,2,3,2.68,2.96,3.1,2.61,1.54,13,9,3,4
"2021","F1",2020-02-02,2,"Nice","Lyon",2,1,3,3.53,3.64,2.1,1.78,2.14,12,14,7,7
"2021","F1",2020-02-02,2,"Metz","St Etienne",3,1,4,2.67,2.99,3.08,2.67,1.52,10,17,6,7
"2021","F1",2020-02-02,2,"Bordeaux","Marseille",0,0,0,3.38,3.25,2.33,2.35,1.65,12,16,3,4
"2021","F1",2020-02-04,2,"Lille","Rennes",1,0,1,2.09,3.35,3.92,2.32,1.67,14,11,3,4
"2021","F1",2020-02-04,2,"Monaco","Angers",1,0,1,2.02,3.62,3.84,1.84,2.06,6,16,3,4
"2021","F1",2020-02-04,2,"Nantes","Paris SG",1,2,3,9.22,5.51,1.34,1.6,2.46,15,19,5,7
"2021","F1",2020-02-05,2,"Brest","Bordeaux",1,1,2,2.53,3.28,3.01,2.23,1.71,17,13,3,5
"2021","F1",2020-02-05,2,"Lyon","Amiens",0,0,0,1.32,5.33,10.91,1.71,2.24,10,7,3,2
"2021","F1",2020-02-05,2,"Montpellier","Metz",1,1,2,1.74,3.38,6.09,2.45,1.6,12,18,7,8
"2021","F1",2020-02-05,2,"Nimes","Dijon",2,0,2,2.33,3.29,3.32,2.29,1.68,11,10,5,3
"2021","F1",2020-02-05,2,"Reims","Nice",1,1,2,2.2,3.14,3.83,2.57,1.55,15,5,4,4
"2021","F1",2020-02-05,2,"Toulouse","Strasbourg",0,1,1,3.54,3.12,2.32,2.34,1.65,12,15,1,6
"2021","F1",2020-02-05,2,"St Etienne","Marseille",0,2,2,3.09,3.32,2.45,2.2,1.74,11,5,3,3
"2021","F1",2020-02-07,2,"Angers","Lille",0,2,2,2.97,3.05,2.71,2.62,1.53,9,12,1,4
"2021","F1",2020-02-08,2,"Marseille","Toulouse",1,0,1,1.32,5.41,10.81,1.78,2.14,12,10,3,3
"2021","F1",2020-02-08,2,"Amiens","Monaco",1,2,3,3.88,3.61,2.01,1.99,1.91,8,12,1,6
"2021","F1",2020-02-08,2,"Dijon","Nantes",3,3,6,2.63,3.17,2.97,2.42,1.61,17,8,4,2
"2021","F1",2020-02-08,2,"Metz","Bordeaux",1,2,3,2.6,3.08,3.09,2.78,1.48,11,15,4,5
"2021","F1",2020-02-08,2,"Nice","Nimes",1,3,4,1.95,3.62,4.11,2.04,1.86,6,10,3,5
"2021","F1",2020-02-08,2,"Rennes","Brest",0,0,0,1.53,4.4,6.4,1.81,2.09,17,8,2,3
"2021","F1",2020-02-09,2,"Montpellier","St Etienne",1,0,1,2.24,3.18,3.68,2.47,1.59,8,17,3,5
"2021","F1",2020-02-09,2,"Strasbourg","Reims",3,0,3,2.25,2.95,4,3.01,1.43,12,5,5,0
"2021","F1",2020-02-09,2,"Paris SG","Lyon",4,2,6,1.28,6.64,9.49,1.26,4.11,16,7,5,2
"2021","F1",2020-02-14,2,"Monaco","Montpellier",1,0,1,1.78,3.74,4.91,1.89,2.01,16,13,2,2
"2021","F1",2020-02-15,2,"Amiens","Paris SG",4,4,8,8.64,6.07,1.32,1.45,2.91,11,15,5,10
"2021","F1",2020-02-15,2,"Bordeaux","Dijon",2,2,4,1.85,3.42,4.96,2.35,1.65,11,6,2,3
"2021","F1",2020-02-15,2,"Nantes","Metz",0,0,0,1.94,3.25,4.79,2.57,1.56,18,7,7,2
"2021","F1",2020-02-15,2,"Nimes","Angers",1,0,1,2.76,3.12,2.85,2.47,1.6,11,10,2,0
"2021","F1",2020-02-15,2,"Toulouse","Nice",0,2,2,2.52,3.53,2.83,1.89,2,19,14,5,4
"2021","F1",2020-02-16,2,"Lyon","Strasbourg",1,1,2,1.74,3.54,5.63,2.02,1.88,5,7,2,1
"2021","F1",2020-02-16,2,"Brest","St Etienne",3,2,5,2.83,3.22,2.7,2.07,1.83,10,11,3,4
